('confirmParameters_click',),('selectIndicators_grinding_force-stats_change',),0.0075
('confirmParameters_click',),('selectIndicators_grinding_material-fed_change',),0.0075
('confirmParameters_click',),('logout_click',),0.0448
('confirmParameters_click',),('selectAction_clonar_gr�fico_change',),0.0149
('confirmParameters_click',),('editIndicatorParametersModalChart_1',),0.0075
('confirmParameters_click',),('selectAction_editar_selecci�n_de_ficheros_change',),0.0224
('confirmParameters_click',),('selectAction_descargar_gr�fico_change',),0.0075
('confirmParameters_click',),('selectTransformations_common_fft_change',),0.0224
('addChart_click',),('selectIndicators_grinding_power-stats_change',),0.0294
('addChart_click',),('selectSignals_wheelhead2power_change',),0.5882
('addChart_click',),('selectIndicators_grinding_specific-energy_change',),0.0147
('addChart_click',),('selectIndicators_grinding_force-stats_change',),0.0147
('addChart_click',),('selectIndicators_grinding_stiffness_change',),0.0147
('addChart_click',),('distributionOneChart_click',),0.0294
('addChart_click',),('selectSignals_x1axisforce_change',),0.0147
('addChart_click',),('selectSignals_z1axisforce_change',),0.1029
('addChart_click',),('selectSignals_wheelhead2speed_actual_change',),0.0441
('addChart_click',),('selectSignals_caxisspeed_actual_change',),0.0441
('addChart_click',),('selectSignals_z1axisspeed_commanded_change',),0.0294
('addChart_click',),('deleteChart_click',),0.0147
('addChart_click',),('manualSelectionModal_click',),0.0441
('addChart_click',),('sliderLastMonthId_click',),0.0147
('editIndicatorParametersModalChart_0',),('confirmParameters_click',),0.6667
('editIndicatorParametersModalChart_0',),('closeParametersModal_click',),0.3333
('selectMachine_lg600b6-100636-idk_click', 'manualSelectionModal_click'),('updateFilesList_click',),0.8333
('selectMachine_lg600b6-100636-idk_click', 'manualSelectionModal_click'),('closeSelectFilesModal_click',),0.1667
('updateFilesList_click', 'updateFilesList_click'),('confirmFiles_click',),0.6667
('updateFilesList_click', 'updateFilesList_click'),('updateFilesList_click',),0.2333
('updateFilesList_click', 'updateFilesList_click'),('resetFilesFilters_click',),0.0333
('updateFilesList_click', 'updateFilesList_click'),('closeSelectFilesModal_click',),0.0667
('updateFilesList_click', 'confirmFiles_click'),('manualSelectionModal_click',),0.3511
('updateFilesList_click', 'confirmFiles_click'),('distributionOneChart_click',),0.0532
('updateFilesList_click', 'confirmFiles_click'),('selectIndicators_grinding_power-stats_change',),0.0532
('updateFilesList_click', 'confirmFiles_click'),('selectAction_delete_all_charts_change',),0.0106
('updateFilesList_click', 'confirmFiles_click'),('dataSchema_tdomonwh2x1_change',),0.0106
('updateFilesList_click', 'confirmFiles_click'),('selectTransformations_grinding_center_change',),0.0426
('updateFilesList_click', 'confirmFiles_click'),('returnHome_click',),0.0106
('updateFilesList_click', 'confirmFiles_click'),('deleteChart_click',),0.1809
('updateFilesList_click', 'confirmFiles_click'),('selectAction_axis_limits_change',),0.0213
('updateFilesList_click', 'confirmFiles_click'),('selectTransformations_common_moving-average_change',),0.0213
('updateFilesList_click', 'confirmFiles_click'),('addChart_click',),0.1277
('updateFilesList_click', 'confirmFiles_click'),('selectMachine_110000556_dec_click',),0.0106
('updateFilesList_click', 'confirmFiles_click'),('selectSignals_wheelhead2power_change',),0.0106
('updateFilesList_click', 'confirmFiles_click'),('selectAction_clonar_gr�fico_change',),0.0319
('updateFilesList_click', 'confirmFiles_click'),('selectAction_editar_selecci�n_de_ficheros_change',),0.0638
('confirmFiles_click', 'manualSelectionModal_click'),('confirmFiles_click',),0.5663
('confirmFiles_click', 'manualSelectionModal_click'),('updateFilesList_click',),0.3253
('confirmFiles_click', 'manualSelectionModal_click'),('closeSelectFilesModal_click',),0.0843
('confirmFiles_click', 'manualSelectionModal_click'),('manualSelectionModal_click',),0.012
('confirmFiles_click', 'manualSelectionModal_click'),('addTagsModal_click',),0.012
('deleteChart_click', 'deleteChart_click'),('selectIndicators_grinding_power-stats_change',),0.0435
('deleteChart_click', 'deleteChart_click'),('distributionOneChart_click',),0.413
('deleteChart_click', 'deleteChart_click'),('deleteChart_click',),0.2826
('deleteChart_click', 'deleteChart_click'),('selectTransformations_grinding_center_change',),0.0652
('deleteChart_click', 'deleteChart_click'),('addChart_click',),0.0652
('deleteChart_click', 'deleteChart_click'),('manualSelectionModal_click',),0.0652
