i,id,event_name,event_date,date_timestamp,event_timestamp,ga_session_id,event_label,page_path,int_value,page_location,value,user_id,dayofweek,hour,shift,machine
4203,4203,page-view,20231005,2023-10-05 14:19:48.405385+00:00,1696515588405385,1696515588,,/,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,
4204,4204,scroll,20231005,2023-10-05 14:19:49.592828+00:00,1696515589592828,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,
4205,4205,selectMachine_110000556 DEC_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4206,4206,page-view,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,/110000556%20DEC,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4207,4207,deleteChart1_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4208,4208,deleteChart1_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4209,4209,deleteChart1_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4210,4210,deleteChart1_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4211,4211,deleteChart1_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4212,4212,deleteChart1_click,20231005,2023-10-05 14:19:54.601623+00:00,1696515594601623,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4213,4213,deleteChart1_click,20231005,2023-10-05 14:20:01.146671+00:00,1696515601146671,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4214,4214,deleteChart1_click,20231005,2023-10-05 14:20:01.146671+00:00,1696515601146671,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4215,4215,deleteChart1_click,20231005,2023-10-05 14:20:01.146671+00:00,1696515601146671,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4216,4216,distributionOneChart_click,20231005,2023-10-05 14:20:01.146671+00:00,1696515601146671,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4217,4217,manualSelectionModal_click,20231005,2023-10-05 14:20:06.693720+00:00,1696515606693720,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4218,4218,updateFilesList_click,20231005,2023-10-05 14:20:17.743900+00:00,1696515617743900,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4219,4219,updateFilesList_click,20231005,2023-10-05 14:20:36.394738+00:00,1696515636394738,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4220,4220,confirmFiles_click,20231005,2023-10-05 14:20:51.688721+00:00,1696515651688721,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4221,4221,loadChart_0_click,20231005,2023-10-05 14:20:51.688721+00:00,1696515651688721,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4222,4222,manualSelectionModal_click,20231005,2023-10-05 14:21:07.185590+00:00,1696515667185590,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4223,4223,confirmFiles_click,20231005,2023-10-05 14:21:18.703732+00:00,1696515678703732,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4224,4224,loadChart_0_click,20231005,2023-10-05 14:21:18.703732+00:00,1696515678703732,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4225,4225,manualSelectionModal_click,20231005,2023-10-05 14:22:36.285973+00:00,1696515756285973,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4226,4226,confirmFiles_click,20231005,2023-10-05 14:23:05.146872+00:00,1696515785146872,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4227,4227,loadChart_0_click,20231005,2023-10-05 14:23:05.146872+00:00,1696515785146872,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4228,4228,addChart_click,20231005,2023-10-05 14:23:17.788978+00:00,1696515797788978,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4229,4229,selectSignals_1_change,20231005,2023-10-05 14:23:17.788978+00:00,1696515797788978,1696515588,"{""selectSignals_1"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4230,4230,selectSignals_1_change,20231005,2023-10-05 14:23:17.788978+00:00,1696515797788978,1696515588,"{""selectSignals_1"":[""Wheelhead2Power""]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4231,4231,selectIndicators_1_change,20231005,2023-10-05 14:23:17.788978+00:00,1696515797788978,1696515588,"{""selectIndicators_1"":""""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4232,4232,selectIndicators_1_change,20231005,2023-10-05 14:23:26.781872+00:00,1696515806781872,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4233,4233,form_start,20231005,2023-10-05 14:23:37.085437+00:00,1696515817085437,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4234,4234,Radiobutton_change,20231005,2023-10-05 14:23:43.220823+00:00,1696515823220823,1696515588,"{""Radiobutton"":""Fluid oil""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4235,4235,Radiobutton_change,20231005,2023-10-05 14:23:43.220823+00:00,1696515823220823,1696515588,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4236,4236,Radiobutton_change,20231005,2023-10-05 14:23:48.683956+00:00,1696515828683956,1696515588,"{""Radiobutton"":""Al2O3""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4237,4237,Radiobutton_change,20231005,2023-10-05 14:23:48.683956+00:00,1696515828683956,1696515588,"{""Radiobutton"":""CBN""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4238,4238,confirmParameters_click,20231005,2023-10-05 14:23:48.683956+00:00,1696515828683956,1696515588,"{""Radiobutton"":""CBN""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4239,4239,loadChart_1_click,20231005,2023-10-05 14:23:48.683956+00:00,1696515828683956,1696515588,"{""Radiobutton"":""CBN""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4240,4240,selectIndicators_1_change,20231005,2023-10-05 14:24:12.895067+00:00,1696515852895067,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4241,4241,selectIndicators_1_change,20231005,2023-10-05 14:24:12.895067+00:00,1696515852895067,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4242,4242,closeParametersModal_click,20231005,2023-10-05 14:24:19.668118+00:00,1696515859668118,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4243,4243,manualSelectionModal_click,20231005,2023-10-05 14:24:19.668118+00:00,1696515859668118,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4244,4244,updateFilesList_click,20231005,2023-10-05 14:24:50.830424+00:00,1696515890830424,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4245,4245,confirmFiles_click,20231005,2023-10-05 14:24:57.262300+00:00,1696515897262300,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4246,4246,loadChart_0_click,20231005,2023-10-05 14:24:57.262300+00:00,1696515897262300,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4247,4247,loadChart_1_click,20231005,2023-10-05 14:24:57.262300+00:00,1696515897262300,1696515588,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4248,4248,selectAction_change,20231005,2023-10-05 14:25:18.490929+00:00,1696515918490929,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4249,4249,manualSelectionModal_click,20231005,2023-10-05 14:25:18.490929+00:00,1696515918490929,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4250,4250,form_start,20231005,2023-10-05 14:25:39.522421+00:00,1696515939522421,1696515588,,,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4251,4251,updateFilesList_click,20231005,2023-10-05 14:25:46.210265+00:00,1696515946210265,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4252,4252,confirmFiles_click,20231005,2023-10-05 14:25:46.210265+00:00,1696515946210265,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4253,4253,loadChart_1_click,20231005,2023-10-05 14:25:51.966954+00:00,1696515951966954,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4254,4254,selectAction_change,20231005,2023-10-05 14:26:02.202322+00:00,1696515962202322,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4255,4255,loadChart_3_click,20231005,2023-10-05 14:26:02.202322+00:00,1696515962202322,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4256,4256,addChart_click,20231005,2023-10-05 14:26:27.979345+00:00,1696515987979345,1696515588,"{""selectAction"":""Clonar gráfico""}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4257,4257,selectSignals_4_change,20231005,2023-10-05 14:26:27.979345+00:00,1696515987979345,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4258,4258,selectSignals_4_change,20231005,2023-10-05 14:26:27.979345+00:00,1696515987979345,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4259,4259,manualSelectionModal_click,20231005,2023-10-05 14:26:27.979345+00:00,1696515987979345,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4260,4260,closeSelectFilesModal_click,20231005,2023-10-05 14:26:37.038389+00:00,1696515997038389,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4261,4261,manualSelectionModal_click,20231005,2023-10-05 14:27:20.981524+00:00,1696516040981524,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4262,4262,confirmFiles_click,20231005,2023-10-05 14:27:33.112588+00:00,1696516053112588,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4263,4263,loadChart_1_click,20231005,2023-10-05 14:27:33.112588+00:00,1696516053112588,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4264,4264,loadChart_3_click,20231005,2023-10-05 14:27:39.468208+00:00,1696516059468208,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4265,4265,logout_click,20231005,2023-10-05 14:28:13.659049+00:00,1696516093659049,1696515588,"{""selectSignals_4"":[]}",,,http://dm2.ideko.es/,,dbarrenetxea,5,14,t2,110000556 DEC
4266,4266,session_start,20231006,2023-10-06 06:10:28.919160+00:00,1696572628919160,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,
4267,4267,page_view,20231006,2023-10-06 06:10:28.919160+00:00,1696572628919160,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,
4268,4268,page-view,20231006,2023-10-06 06:10:28.920014+00:00,1696572628920014,1696572628,,/,,http://dm2.ideko.es/,,eamilibia,6,6,t1,
4269,4269,scroll,20231006,2023-10-06 06:10:31.055362+00:00,1696572631055362,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,
4270,4270,selectMachine_110000556 DEC_click,20231006,2023-10-06 06:10:38.432740+00:00,1696572638432740,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4271,4271,page-view,20231006,2023-10-06 06:10:38.432740+00:00,1696572638432740,1696572628,,/110000556%20DEC,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4272,4272,user_engagement,20231006,2023-10-06 06:12:29.371215+00:00,1696572749371215,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4273,4274,page-view,20231006,2023-10-06 06:12:30.329740+00:00,1696572750329740,1696572628,,/110000556%20DEC,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4274,4273,page_view,20231006,2023-10-06 06:12:30.329740+00:00,1696572750329740,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4275,4275,scroll,20231006,2023-10-06 06:12:35.438081+00:00,1696572755438081,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4276,4276,user_engagement,20231006,2023-10-06 06:41:37.764499+00:00,1696574497764499,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4277,4278,page-view,20231006,2023-10-06 06:41:39.332623+00:00,1696574499332623,1696572628,,/110000556%20DEC,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4278,4277,page_view,20231006,2023-10-06 06:41:39.332623+00:00,1696574499332623,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4279,4279,scroll,20231006,2023-10-06 06:41:44.798586+00:00,1696574504798586,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,6,t1,110000556 DEC
4280,4300,manualSelectionModal_click,20231006,2023-10-06 07:07:36.736805+00:00,1696576056736805,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4281,4301,updateFilesList_click,20231006,2023-10-06 07:08:10.512189+00:00,1696576090512189,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4282,4302,confirmFiles_click,20231006,2023-10-06 07:08:39.208186+00:00,1696576119208186,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4283,4303,deleteChart1_click,20231006,2023-10-06 07:08:39.208186+00:00,1696576119208186,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4284,4304,deleteChart1_click,20231006,2023-10-06 07:08:39.208186+00:00,1696576119208186,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4285,4305,deleteChart1_click,20231006,2023-10-06 07:08:39.208186+00:00,1696576119208186,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4286,4306,deleteChart1_click,20231006,2023-10-06 07:08:39.208186+00:00,1696576119208186,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4287,4307,deleteChart1_click,20231006,2023-10-06 07:08:44.718940+00:00,1696576124718940,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4288,4308,deleteChart1_click,20231006,2023-10-06 07:08:44.718940+00:00,1696576124718940,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4289,4309,deleteChart1_click,20231006,2023-10-06 07:08:44.718940+00:00,1696576124718940,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4290,4310,deleteChart1_click,20231006,2023-10-06 07:08:44.718940+00:00,1696576124718940,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4291,4311,deleteChart1_click,20231006,2023-10-06 07:08:44.718940+00:00,1696576124718940,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4292,4312,distributionOneChart_click,20231006,2023-10-06 07:08:50.908022+00:00,1696576130908022,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4293,4313,loadChart_0_click,20231006,2023-10-06 07:08:50.908022+00:00,1696576130908022,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4294,4314,addChart_click,20231006,2023-10-06 07:08:59.638876+00:00,1696576139638876,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4295,4315,selectSignals_1_change,20231006,2023-10-06 07:08:59.638876+00:00,1696576139638876,1696572628,"{""selectSignals_1"":[]}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4296,4316,selectSignals_1_change,20231006,2023-10-06 07:08:59.638876+00:00,1696576139638876,1696572628,"{""selectSignals_1"":[""Wheelhead2Power""]}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4297,4317,selectIndicators_1_change,20231006,2023-10-06 07:08:59.638876+00:00,1696576139638876,1696572628,"{""selectIndicators_1"":""""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4298,4318,selectIndicators_1_change,20231006,2023-10-06 07:09:14.544621+00:00,1696576154544621,1696572628,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4299,4319,form_start,20231006,2023-10-06 07:09:27.497820+00:00,1696576167497820,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4300,4320,Radiobutton_change,20231006,2023-10-06 07:09:34.388342+00:00,1696576174388342,1696572628,"{""Radiobutton"":""Al2O3""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4301,4321,Radiobutton_change,20231006,2023-10-06 07:09:34.388342+00:00,1696576174388342,1696572628,"{""Radiobutton"":""CBN""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4302,4322,Radiobutton_change,20231006,2023-10-06 07:09:34.388342+00:00,1696576174388342,1696572628,"{""Radiobutton"":""Fluid oil""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4303,4323,Radiobutton_change,20231006,2023-10-06 07:09:34.388342+00:00,1696576174388342,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4304,4324,confirmParameters_click,20231006,2023-10-06 07:09:34.388342+00:00,1696576174388342,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4305,4325,loadChart_1_click,20231006,2023-10-06 07:09:40.420533+00:00,1696576180420533,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4306,4326,manualSelectionModal_click,20231006,2023-10-06 07:10:05.686800+00:00,1696576205686800,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4307,4327,updateFilesList_click,20231006,2023-10-06 07:10:18.581663+00:00,1696576218581663,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4308,4328,confirmFiles_click,20231006,2023-10-06 07:11:09.318165+00:00,1696576269318165,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4309,4329,manualSelectionModal_click,20231006,2023-10-06 07:11:40.567750+00:00,1696576300567750,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4310,4330,updateFilesList_click,20231006,2023-10-06 07:12:09.448755+00:00,1696576329448755,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4311,4331,confirmFiles_click,20231006,2023-10-06 07:12:43.462763+00:00,1696576363462763,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4312,4332,manualSelectionModal_click,20231006,2023-10-06 07:13:23.611407+00:00,1696576403611407,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4313,4333,updateFilesList_click,20231006,2023-10-06 07:13:32.929960+00:00,1696576412929960,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4314,4334,manualSelectionModal_click,20231006,2023-10-06 07:13:41.239970+00:00,1696576421239970,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4315,4335,updateFilesList_click,20231006,2023-10-06 07:13:52.681488+00:00,1696576432681488,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4316,4336,confirmFiles_click,20231006,2023-10-06 07:14:28.261798+00:00,1696576468261798,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4317,4347,form_start,20231006,2023-10-06 07:17:39.705670+00:00,1696576659705670,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4318,4348,form_submit,20231006,2023-10-06 07:17:39.705670+00:00,1696576659705670,1696572628,,,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4319,4349,manualSelectionModal_click,20231006,2023-10-06 07:20:38.827578+00:00,1696576838827578,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4320,4350,updateFilesList_click,20231006,2023-10-06 07:20:57.015735+00:00,1696576857015735,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4321,4351,confirmFiles_click,20231006,2023-10-06 07:21:06.661890+00:00,1696576866661890,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4322,4352,deleteChart1_click,20231006,2023-10-06 07:21:06.661890+00:00,1696576866661890,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4323,4353,loadChart_0_click,20231006,2023-10-06 07:21:06.661890+00:00,1696576866661890,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4324,4354,manualSelectionModal_click,20231006,2023-10-06 07:21:18.424540+00:00,1696576878424540,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4325,4355,confirmFiles_click,20231006,2023-10-06 07:21:50.172883+00:00,1696576910172883,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4326,4356,loadChart_0_click,20231006,2023-10-06 07:21:50.172883+00:00,1696576910172883,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4327,4357,manualSelectionModal_click,20231006,2023-10-06 07:22:03.400776+00:00,1696576923400776,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4328,4358,confirmFiles_click,20231006,2023-10-06 07:22:25.895440+00:00,1696576945895440,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4329,4359,loadChart_0_click,20231006,2023-10-06 07:22:25.895440+00:00,1696576945895440,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4330,4360,addChart_click,20231006,2023-10-06 07:22:35.719288+00:00,1696576955719288,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4331,4361,selectSignals_1_change,20231006,2023-10-06 07:22:35.719288+00:00,1696576955719288,1696572628,"{""selectSignals_1"":[]}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4332,4362,selectSignals_1_change,20231006,2023-10-06 07:22:35.719288+00:00,1696576955719288,1696572628,"{""selectSignals_1"":[""Wheelhead2Power""]}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4333,4363,selectIndicators_1_change,20231006,2023-10-06 07:22:35.719288+00:00,1696576955719288,1696572628,"{""selectIndicators_1"":""""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4334,4364,selectIndicators_1_change,20231006,2023-10-06 07:22:42.198736+00:00,1696576962198736,1696572628,"{""selectIndicators_1"":""grinding,power-stats""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4335,4365,Radiobutton_change,20231006,2023-10-06 07:23:10.122131+00:00,1696576990122131,1696572628,"{""Radiobutton"":""Al2O3""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4336,4366,Radiobutton_change,20231006,2023-10-06 07:23:10.122131+00:00,1696576990122131,1696572628,"{""Radiobutton"":""CBN""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4337,4367,Radiobutton_change,20231006,2023-10-06 07:23:10.122131+00:00,1696576990122131,1696572628,"{""Radiobutton"":""Fluid oil""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4338,4368,Radiobutton_change,20231006,2023-10-06 07:23:10.122131+00:00,1696576990122131,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
4339,4369,confirmParameters_click,20231006,2023-10-06 07:23:15.361154+00:00,1696576995361154,1696572628,"{""Radiobutton"":""Fluid water-based""}",,,http://dm2.ideko.es/,,eamilibia,6,7,t1,110000556 DEC
